data_inicio_atividade,cidade,uf,quantidade
2013-09,ASSIS BRASIL,AC,1
2013-09,BARRA VELHA,SC,1
2013-09,BAURU,SP,1
2013-09,BRASILIA,DF,1
2013-09,CAMBUQUIRA,MG,1
2013-09,CAMPINAS,SP,1
2013-09,CAUCAIA,CE,1
2013-09,CONTAGEM,MG,1
2013-09,ENTRE RIOS DE MINAS,MG,1
2013-09,FEIRA DE SANTANA,BA,1
2013-09,FORTALEZA,CE,1
2013-09,HORTOLANDIA,SP,1
2013-09,IBIUNA,SP,1
2013-09,ILHA COMPRIDA,SP,1
2013-09,ITAGUARA,MG,1
2013-09,JUAZEIRO,BA,1
2013-09,LARANJEIRAS DO SUL,PR,1
2013-09,MIMOSO DO SUL,ES,1
2013-09,MORUNGABA,SP,1
2013-09,NATAL,RN,1
2013-09,NOVA FRIBURGO,RJ,1
2013-09,NOVA LIMA,MG,1
2013-09,NOVO GAMA,GO,1
2013-09,NOVO HORIZONTE,SP,1
2013-09,OLIMPIA,SP,1
2013-09,PARAGUACU,MG,1
2013-09,PEDRO LEOPOLDO,MG,1
2013-09,PITANGUI,MG,1
2013-09,PORTO SEGURO,BA,1
2013-09,PROPRIA,SE,1
2013-09,PRUDENTE DE MORAIS,MG,1
2013-09,SAO MIGUEL DO PASSA QUATRO,GO,1
2013-09,SOROCABA,SP,1
2013-09,TAPIRATIBA,SP,1
2013-09,UBERLANDIA,MG,1
2013-09,VALINHOS,SP,1
2013-09,VARZEA DA PALMA,MG,1
2013-09,VIAMAO,RS,1
2013-10,ABAETETUBA,PA,1
2013-10,BALNEARIO DE PICARRAS,SC,1
2013-10,CAPINOPOLIS,MG,1
2013-10,CORURIPE,AL,1
2013-10,CRISTAIS PAULISTA,SP,1
2013-10,CUIABA,MT,1
2013-10,DELMIRO GOUVEIA,AL,1
2013-10,DOMINGOS MARTINS,ES,1
2013-10,ENGENHEIRO BELTRAO,PR,1
2013-10,FORTALEZA,CE,1
2013-10,FREDERICO WESTPHALEN,RS,1
2013-10,FREI PAULO,SE,1
2013-10,GOIANIA,GO,1
2013-10,GOVERNADOR VALADARES,MG,1
2013-10,GUAPIACU,SP,1
2013-10,HORIZONTE,CE,1
2013-10,ITAPOLIS,SP,1
2013-10,JANDIRA,SP,1
2013-10,JUNDIAI,SP,1
2013-10,LARANJAL PAULISTA,SP,1
2013-10,MARILIA,SP,1
2013-10,MENDES,RJ,1
2013-10,MIRAIMA,CE,1
2013-10,MONTE ALEGRE DE MINAS,MG,1
2013-10,MONTES CLAROS,MG,1
2013-10,NOVA FRIBURGO,RJ,1
2013-10,NOVA OLIMPIA,MT,1
2013-10,OLINDA,PE,1
2013-10,OSASCO,SP,1
2013-10,PALMEIRAS,BA,1
2013-10,PARANAIBA,MS,1
2013-10,PARATI,RJ,1
2013-10,PASSO DO SOBRADO,RS,1
2013-10,PAULINIA,SP,1
2013-10,PIRES DO RIO,GO,1
2013-10,PORTO FERREIRA,SP,1
2013-10,PRADO FERREIRA,PR,1
2013-10,PROGRESSO,RS,1
2013-10,RECIFE,PE,1
2013-10,REGISTRO,SP,1
2013-10,RIO PARANAIBA,MG,1
2013-10,SANTA MARIA,RS,1
2013-10,SAO JOAO DE MERITI,RJ,1
2013-10,SERRA,ES,1
2013-10,SOROCABA,SP,1
2013-10,SOURE,PA,1
2013-10,TAPEJARA,RS,1
2013-10,TAUA,CE,1
2013-10,VILHENA,RO,1
2013-10,VITORIA,ES,1
2013-11,APUCARANA,PR,1
2013-11,BAGE,RS,1
2013-11,BARRA DE SAO MIGUEL,AL,1
2013-11,BELEM,PA,1
2013-11,CAMPOS GERAIS,MG,1
2013-11,CURITIBA,PR,1
2013-11,ELOI MENDES,MG,1
2013-11,GUARULHOS,SP,1
2013-11,HORTOLANDIA,SP,1
2013-11,IPERO,SP,1
2013-11,ITAGUAI,RJ,1
2013-11,MATO GROSSO,PB,1
2013-11,MOGI MIRIM,SP,1
2013-11,NOVA BANDEIRANTES,MT,1
2013-11,PEDREIRA,SP,1
2013-11,PICOS,PI,1
2013-11,ROLANDIA,PR,1
2013-11,RONDON DO PARA,PA,1
2013-11,SANTA CRUZ CABRALIA,BA,1
2013-11,SANTOS,SP,1
2013-11,SAO JOAO DE MERITI,RJ,1
2013-11,SINOP,MT,1
2013-11,TUIUTI,SP,1
2013-12,ARARAQUARA,SP,1
2013-12,BRITANIA,GO,1
2013-12,CAMPO GRANDE,MS,1
2013-12,CONGONHAS,MG,1
2013-12,DESCANSO,SC,1
2013-12,DIADEMA,SP,1
2013-12,FORTALEZA,CE,1
2013-12,FUNDAO,ES,1
2013-12,GARUVA,SC,1
2013-12,GRAVATA,PE,1
2013-12,GUARULHOS,SP,1
2013-12,IPATINGA,MG,1
2013-12,JABOTICABAL,SP,1
2013-12,JOAO PESSOA,PB,1
2013-12,LADARIO,MS,1
2013-12,LIVRAMENTO DE NOSSA SENHORA,BA,1
2013-12,MACAE,RJ,1
2013-12,MORRINHOS,GO,1
2013-12,NATAL,RN,1
2013-12,NOVO HORIZONTE,SP,1
2013-12,PATOS DE MINAS,MG,1
2013-12,PORTO ALEGRE,RS,1
2013-12,PRAIA GRANDE,SP,1
2013-12,RIO DE JANEIRO,RJ,1
2013-12,SANTA ROSA DO PIAUI,PI,1
2013-12,SAO BERNARDO DO CAMPO,SP,1
2013-12,SAO JOSE DOS CAMPOS,SP,1
2013-12,SAO PAULO,SP,1
2013-12,SOROCABA,SP,1
2013-12,TERESOPOLIS,RJ,1
2013-12,VITORIA,ES,1
2014-01,AFONSO CUNHA,MA,1
2014-01,ARAPONGAS,PR,1
2014-01,ARARANGUA,SC,1
2014-01,BARUERI,SP,1
2014-01,BRAGANCA PAULISTA,SP,1
2014-01,CAMPINAS,SP,1
2014-01,CAMPO GRANDE,MS,1
2014-01,CARAPICUIBA,SP,1
2014-01,CARUARU,PE,1
2014-01,CATALAO,GO,1
2014-01,COMODORO,MT,1
2014-01,CONGONHAS,MG,1
2014-01,CORONEL MACEDO,SP,1
2014-01,CUIABA,MT,1
2014-01,GARANHUNS,PE,1
2014-01,GUAIBA,RS,1
2014-01,GUARULHOS,SP,1
2014-01,IBIRITE,MG,1
2014-01,JAU,SP,1
2014-01,LUZIANIA,GO,1
2014-01,MIMOSO DO SUL,ES,1
2014-01,MIRASSOL D'OESTE,MT,1
2014-01,MOGI-GUACU,SP,1
2014-01,MOSSAMEDES,GO,1
2014-01,NATAL,RN,1
2014-01,PAULISTA,PE,1
2014-01,PEDRO AFONSO,TO,1
2014-01,POMBAL,PB,1
2014-01,PONTE NOVA,MG,1
2014-01,RECIFE,PE,1
2014-01,RIO DE JANEIRO,RJ,1
2014-01,SALVADOR,BA,1
2014-01,SOLEDADE,PB,1
2014-01,TAQUARAL,SP,1
2014-01,UBERLANDIA,MG,1
2014-01,UMUARAMA,PR,1
2014-01,XANXERE,SC,1
2014-02,ARAPONGAS,PR,1
2014-02,ARROIO DO TIGRE,RS,1
2014-02,BARRA BONITA,SP,1
2014-02,BELEM,PA,1
2014-02,BONFINOPOLIS,GO,1
2014-02,BRASILANDIA DE MINAS,MG,1
2014-02,BRASILIA,DF,1
2014-02,CAMPO ERE,SC,1
2014-02,CAPELINHA,MG,1
2014-02,COMENDADOR LEVY GASPARIAN,RJ,1
2014-02,CRISTALINA,GO,1
2014-02,CRUZEIRO DO OESTE,PR,1
2014-02,CURITIBA,PR,1
2014-02,DESTERRO DE ENTRE RIOS,MG,1
2014-02,DOIS IRMAOS DO BURITI,MS,1
2014-02,ESPERA FELIZ,MG,1
2014-02,ESPINOSA,MG,1
2014-02,FORTALEZA,CE,1
2014-02,GRAVATAI,RS,1
2014-02,HORTOLANDIA,SP,1
2014-02,ITAGUARA,MG,1
2014-02,ITAPIPOCA,CE,1
2014-02,ITUMBIARA,GO,1
2014-02,JAU,SP,1
2014-02,JUAZEIRO,BA,1
2014-02,LENCOIS,BA,1
2014-02,MACAPA,AP,1
2014-02,MORRO DO CHAPEU,BA,1
2014-02,OSASCO,SP,1
2014-02,PAULISTA,PE,1
2014-02,QUIRINOPOLIS,GO,1
2014-02,RIO BRANCO,AC,1
2014-02,SABINO,SP,1
2014-02,SANTAREM,PA,1
2014-02,SAO BERNARDO DO CAMPO,SP,1
2014-02,SAO MIGUEL DOS CAMPOS,AL,1
2014-02,SINOP,MT,1
2014-02,TRAIRI,CE,1
2014-02,TRES PONTAS,MG,1
2014-02,UBERABA,MG,1
2014-02,UMUARAMA,PR,1
2014-02,VICOSA,MG,1
2014-02,VILA VELHA,ES,1
2014-02,VITORIA,ES,1
2014-03,BOCAIUVA,MG,1
2014-03,BRACO DO NORTE,SC,1
2014-03,CAMPINAS,SP,1
2014-03,CATU,BA,1
2014-03,CAXIAS DO SUL,RS,1
2014-03,CHAPADAO DO SUL,MS,1
2014-03,CRUZEIRO,SP,1
2014-03,CUIABA,MT,1
2014-03,DRACENA,SP,1
2014-03,EMBU DAS ARTES,SP,1
2014-03,FORMIGA,MG,1
2014-03,GARCA,SP,1
2014-03,GROSSOS,RN,1
2014-03,ITARARE,SP,1
2014-03,LAGUNA,SC,1
2014-03,MACAE,RJ,1
2014-03,MANACAPURU,AM,1
2014-03,MAUA,SP,1
2014-03,MOGI DAS CRUZES,SP,1
2014-03,MORRO DO CHAPEU,BA,1
2014-03,PALMAS,TO,1
2014-03,PARANAGUA,PR,1
2014-03,PEDRO LEOPOLDO,MG,1
2014-03,PETROPOLIS,RJ,1
2014-03,PONTES E LACERDA,MT,1
2014-03,PRESIDENTE PRUDENTE,SP,1
2014-03,RIO DAS OSTRAS,RJ,1
2014-03,RIO DE JANEIRO,RJ,1
2014-03,SABARA,MG,1
2014-03,SAO JERONIMO DA SERRA,PR,1
2014-03,SAO TOME DAS LETRAS,MG,1
2014-03,SERRO,MG,1
2014-03,TABOAO DA SERRA,SP,1
2014-03,TERRA ROXA,PR,1
2014-03,TRES LAGOAS,MS,1
2014-03,TRES PONTAS,MG,1
2014-03,TUIUTI,SP,1
2014-03,VARGEM GRANDE DO SUL,SP,1
2014-03,VARZEA PAULISTA,SP,1
2014-04,BALSA NOVA,PR,1
2014-04,BARREIRAS,BA,1
2014-04,BAURU,SP,1
2014-04,BELFORD ROXO,RJ,1
2014-04,BOM JESUS DE GOIAS,GO,1
2014-04,CAJAZEIRAS,PB,1
2014-04,CAMACARI,BA,1
2014-04,CAMPO VERDE,MT,1
2014-04,CARPINA,PE,1
2014-04,CONCEICAO DA FEIRA,BA,1
2014-04,FLORIANO,PI,1
2014-04,FRANCO DA ROCHA,SP,1
2014-04,GUARAPUAVA,PR,1
2014-04,ITABORAI,RJ,1
2014-04,ITAPERUCU,PR,1
2014-04,ITUPORANGA,SC,1
2014-04,JABOATAO DOS GUARARAPES,PE,1
2014-04,JOINVILLE,SC,1
2014-04,JUAZEIRO,BA,1
2014-04,MAIRIPORA,SP,1
2014-04,MARTINHO CAMPOS,MG,1
2014-04,NOVA MODICA,MG,1
2014-04,RECIFE,PE,1
2014-04,SALVADOR,BA,1
2014-04,SANTALUZ,BA,1
2014-04,SANTIAGO,RS,1
2014-04,SAO FELIPE,BA,1
2014-04,SEROPEDICA,RJ,1
2014-04,SIMOES FILHO,BA,1
2014-04,TRINDADE,GO,1
2014-04,UBERABA,MG,1
2014-04,VITORIA,ES,1
2014-05,ANGRA DOS REIS,RJ,1
2014-05,ARACAJU,SE,1
2014-05,ATILIO VIVACQUA,ES,1
2014-05,BARRETOS,SP,1
2014-05,BOA VISTA,PB,1
2014-05,BOTUCATU,SP,1
2014-05,CACERES,MT,1
2014-05,CACHOEIRAS DE MACACU,RJ,1
2014-05,CAMPO LIMPO PAULISTA,SP,1
2014-05,CAMPO MAIOR,PI,1
2014-05,CANINDE,CE,1
2014-05,FORTALEZA,CE,1
2014-05,FRANCA,SP,1
2014-05,IGARATINGA,MG,1
2014-05,JABOTICABAL,SP,1
2014-05,JOAO PESSOA,PB,1
2014-05,JUNDIAI,SP,1
2014-05,LOUVEIRA,SP,1
2014-05,MEDEIROS NETO,BA,1
2014-05,PALMAS,PR,1
2014-05,PALMAS,TO,1
2014-05,PATY DO ALFERES,RJ,1
2014-05,PAU DOS FERROS,RN,1
2014-05,PIUMA,ES,1
2014-05,POCOS DE CALDAS,MG,1
2014-05,REBOUCAS,PR,1
2014-05,RECIFE,PE,1
2014-05,RIO DAS OSTRAS,RJ,1
2014-05,RIO PARDO DE MINAS,MG,1
2014-05,SAO GONCALO,RJ,1
2014-05,SAO JOAO DE MERITI,RJ,1
2014-05,SAO PAULO,SP,1
2014-05,SAO VICENTE,SP,1
2014-05,TAUBATE,SP,1
2014-05,UBERLANDIA,MG,1
2014-05,URUGUAIANA,RS,1
2014-05,VOLTA REDONDA,RJ,1
2014-06,ALTO TAQUARI,MT,1
2014-06,ARACRUZ,ES,1
2014-06,ARARUAMA,RJ,1
2014-06,ARUJA,SP,1
2014-06,ASTORGA,PR,1
2014-06,BARRETOS,SP,1
2014-06,BOA VISTA,RR,1
2014-06,BOM JESUS DA LAPA,BA,1
2014-06,BRASILIA,DF,1
2014-06,CAMPO GRANDE,MS,1
2014-06,CASTANHAL,PA,1
2014-06,GOIANIA,GO,1
2014-06,GUAPIARA,SP,1
2014-06,INDAIATUBA,SP,1
2014-06,JUAZEIRO,BA,1
2014-06,JUIZ DE FORA,MG,1
2014-06,MARACAJU,MS,1
2014-06,MARECHAL CANDIDO RONDON,PR,1
2014-06,MESSIAS,AL,1
2014-06,MOGI DAS CRUZES,SP,1
2014-06,MURIAE,MG,1
2014-06,NITEROI,RJ,1
2014-06,NOVO PROGRESSO,PA,1
2014-06,OURINHOS,SP,1
2014-06,OURO PRETO,MG,1
2014-06,PIRES FERREIRA,CE,1
2014-06,RIO BRANCO,AC,1
2014-06,RIO NOVO,MG,1
2014-06,SALVADOR,BA,1
2014-06,SANTO ANDRE,SP,1
2014-06,SAO BERNARDO DO CAMPO,SP,1
2014-06,SAO JOSE,SC,1
2014-06,SAO JOSE DA BARRA,MG,1
2014-06,SARANDI,PR,1
2014-06,SERTAOZINHO,SP,1
2014-06,SETE LAGOAS,MG,1
2014-06,TERESOPOLIS,RJ,1
2014-06,TUPANCIRETA,RS,1
2014-06,VILHENA,RO,1
2014-06,VITORIA DO XINGU,PA,1
2014-07,ALMIRANTE TAMANDARE,PR,1
2014-07,APARECIDA DE GOIANIA,GO,1
2014-07,BELO HORIZONTE,MG,1
2014-07,BETIM,MG,1
2014-07,BRASILIA,DF,1
2014-07,CAARAPO,MS,1
2014-07,CAETE,MG,1
2014-07,CAMPO GRANDE,MS,1
2014-07,CAMPOS DOS GOYTACAZES,RJ,1
2014-07,CANAS,SP,1
2014-07,CESARIO LANGE,SP,1
2014-07,CONCEICAO DO ARAGUAIA,PA,1
2014-07,COTIA,SP,1
2014-07,CUIABA,MT,1
2014-07,GUARUJA,SP,1
2014-07,IBIRITE,MG,1
2014-07,INDAIATUBA,SP,1
2014-07,LAPA,PR,1
2014-07,MACAE,RJ,1
2014-07,MACEIO,AL,1
2014-07,MARIANA,MG,1
2014-07,MARINGA,PR,1
2014-07,MONTENEGRO,RS,1
2014-07,NOVA IGUACU,RJ,1
2014-07,PEDRA AZUL,MG,1
2014-07,PINDORAMA,SP,1
2014-07,POTE,MG,1
2014-07,POUSO ALEGRE,MG,1
2014-07,RECIFE,PE,1
2014-07,SANTA BARBARA,MG,1
2014-07,SANTA TERESA,ES,1
2014-07,SAO BERNARDO DO CAMPO,SP,1
2014-07,SAO CARLOS,SP,1
2014-07,SAO JOSE DOS PINHAIS,PR,1
2014-07,SARANDI,PR,1
2014-07,SILVANIA,GO,1
2014-07,TERESOPOLIS,RJ,1
2014-07,TRES LAGOAS,MS,1
2014-07,VERA CRUZ,BA,1
2014-08,ARIPUANA,MT,1
2014-08,BAGE,RS,1
2014-08,BELO HORIZONTE,MG,1
2014-08,BENTO GONCALVES,RS,1
2014-08,CAMARAGIBE,PE,1
2014-08,CAPAO BONITO,SP,1
2014-08,CARIACICA,ES,1
2014-08,CONCEICAO DE MACABU,RJ,1
2014-08,CONCEICAO DO JACUIPE,BA,1
2014-08,CORONEL XAVIER CHAVES,MG,1
2014-08,CURITIBA,PR,1
2014-08,DUQUE DE CAXIAS,RJ,1
2014-08,ELDORADO DO SUL,RS,1
2014-08,FELISBURGO,MG,1
2014-08,FLORIANO,PI,1
2014-08,FOZ DO IGUACU,PR,1
2014-08,GUARUJA,SP,1
2014-08,GUARULHOS,SP,1
2014-08,IGARAPAVA,SP,1
2014-08,ITANHAEM,SP,1
2014-08,ITAPECERICA DA SERRA,SP,1
2014-08,ITAPEVA,SP,1
2014-08,ITUMBIARA,GO,1
2014-08,IVINHEMA,MS,1
2014-08,JUNDIA,RN,1
2014-08,LIMEIRA,SP,1
2014-08,MACAE,RJ,1
2014-08,MANAUS,AM,1
2014-08,NOVA IGUACU,RJ,1
2014-08,NOVA VENECIA,ES,1
2014-08,PINHAIS,PR,1
2014-08,PONTA GROSSA,PR,1
2014-08,PORTO ALEGRE,RS,1
2014-08,PORTO NACIONAL,TO,1
2014-08,RECREIO,MG,1
2014-08,SANTANA DE MANGUEIRA,PB,1
2014-08,SAO JOAQUIM,SC,1
2014-08,SAO MATEUS,ES,1
2014-08,SAO PEDRO DA ALDEIA,RJ,1
2014-08,SINOP,MT,1
2014-08,VIAMAO,RS,1
2014-08,VIDEIRA,SC,1
2014-08,VILA VELHA,ES,1
2014-08,VOLTA REDONDA,RJ,1
2014-09,BARRA DO CORDA,MA,1
2014-09,BRASILIA,DF,1
2014-09,CAICARA,PB,1
2014-09,CAMPO GRANDE,MS,1
2014-09,CIDADE OCIDENTAL,GO,1
2014-09,CONCEICAO DA BARRA,ES,1
2014-09,FORTALEZA,CE,1
2014-09,GUIA LOPES DA LAGUNA,MS,1
2014-09,JOAO PESSOA,PB,1
2014-09,LAURO DE FREITAS,BA,1
2014-09,LORENA,SP,1
2014-09,MANAUS,AM,1
2014-09,MARINGA,PR,1
2014-09,MONTE ALEGRE DE MINAS,MG,1
2014-09,MOSSORO,RN,1
2014-09,NOVA IGUACU,RJ,1
2014-09,NOVA ODESSA,SP,1
2014-09,PIRACICABA,SP,1
2014-09,PIRAPETINGA,MG,1
2014-09,REDENCAO,PA,1
2014-09,RIBEIRAO VERMELHO,MG,1
2014-09,RIO DE JANEIRO,RJ,1
2014-09,RIO DO SUL,SC,1
2014-09,SALVADOR,BA,1
2014-09,SANTA MARIA,RS,1
2014-09,SAO GONCALO,RJ,1
2014-09,SAO JOSE DO RIO PRETO,SP,1
2014-09,SOROCABA,SP,1
2014-09,SUZANO,SP,1
2014-09,TRES RIOS,RJ,1
2014-10,ALAGOINHAS,BA,1
2014-10,ARACRUZ,ES,1
2014-10,BALSAMO,SP,1
2014-10,CAMPINAS,SP,1
2014-10,CARMO DE MINAS,MG,1
2014-10,CONTAGEM,MG,1
2014-10,COSTA RICA,MS,1
2014-10,DOMINGOS MARTINS,ES,1
2014-10,DRACENA,SP,1
2014-10,ELOI MENDES,MG,1
2014-10,GOIANIA,GO,1
2014-10,GUARANTA DO NORTE,MT,1
2014-10,GUARULHOS,SP,1
2014-10,INHUMAS,GO,1
2014-10,IRATI,PR,1
2014-10,JANUARIA,MG,1
2014-10,JUNDIAI,SP,1
2014-10,LONDRINA,PR,1
2014-10,NOVA SERRANA,MG,1
2014-10,PALMAS,TO,1
2014-10,PARAISO DAS AGUAS,MS,1
2014-10,PARANAGUA,PR,1
2014-10,PASSO FUNDO,RS,1
2014-10,PATOS DE MINAS,MG,1
2014-10,PAULO AFONSO,BA,1
2014-10,PIRACICABA,SP,1
2014-10,PORTO FELIZ,SP,1
2014-10,PRESIDENTE KUBITSCHEK,MG,1
2014-10,RIO CLARO,SP,1
2014-10,SAO GABRIEL DO OESTE,MS,1
2014-10,TIJUCAS DO SUL,PR,1
2014-10,TOLEDO,PR,1
2014-10,TUBARAO,SC,1
2014-10,UBERLANDIA,MG,1
2014-10,VARGEM ALTA,ES,1
2014-10,VITORIA DA CONQUISTA,BA,1
2014-10,VITORIA DE SANTO ANTAO,PE,1
2014-11,ANTONINA,PR,1
2014-11,ARACAJU,SE,1
2014-11,BARRA MANSA,RJ,1
2014-11,BELO HORIZONTE,MG,1
2014-11,BRASILIA,DF,1
2014-11,BURITIS,RO,1
2014-11,CAMPINAS,SP,1
2014-11,EUNAPOLIS,BA,1
2014-11,FORTALEZA,CE,1
2014-11,GASPAR,SC,1
2014-11,GUARUJA,SP,1
2014-11,IJUI,RS,1
2014-11,IPATINGA,MG,1
2014-11,IPIAU,BA,1
2014-11,JOINVILLE,SC,1
2014-11,JUAZEIRO,BA,1
2014-11,JUTAI,AM,1
2014-11,MARACANAU,CE,1
2014-11,MARINGA,PR,1
2014-11,MORRINHOS,GO,1
2014-11,NOVO ORIENTE,CE,1
2014-11,OURIZONA,PR,1
2014-11,PIUMA,ES,1
2014-11,RECIFE,PE,1
2014-11,RIBEIRAO PRETO,SP,1
2014-11,SALVADOR,BA,1
2014-11,SANTOS,SP,1
2014-11,SAO BERNARDO DO CAMPO,SP,1
2014-11,SAO LUIS,MA,1
2014-11,SAO MIGUEL DO GOSTOSO,RN,1
2014-11,SAO PAULO,SP,1
2014-11,SAO SEBASTIAO,SP,1
2014-11,SUZANO,SP,1
2014-12,ANGRA DOS REIS,RJ,1
2014-12,APARECIDA DO RIO NEGRO,TO,1
2014-12,ARMACAO DOS BUZIOS,RJ,1
2014-12,BARBOSA FERRAZ,PR,1
2014-12,CAMPINAS,SP,1
2014-12,GOIANIA,GO,1
2014-12,GUARAPARI,ES,1
2014-12,ITUIUTABA,MG,1
2014-12,LIMEIRA,SP,1
2014-12,MACEIO,AL,1
2014-12,MARICA,RJ,1
2014-12,NITEROI,RJ,1
2014-12,NOVA IGUACU,RJ,1
2014-12,PIRASSUNUNGA,SP,1
2014-12,RIO DE JANEIRO,RJ,1
2014-12,SALTO GRANDE,SP,1
2014-12,SALVADOR,BA,1
2014-12,SANTO ANGELO,RS,1
2014-12,SAO JOAO DE MERITI,RJ,1
2014-12,SAO LOURENCO,MG,1
2014-12,SAO MIGUEL ARCANJO,SP,1
2014-12,SEBERI,RS,1
2014-12,TABOAO DA SERRA,SP,1
2014-12,TEIXEIRA DE FREITAS,BA,1
2014-12,VISCONDE DO RIO BRANCO,MG,1
2015-01,AGUAS LINDAS DE GOIAS,GO,1
2015-01,ALEXANIA,GO,1
2015-01,AUGUSTINOPOLIS,TO,1
2015-01,BARRA VELHA,SC,1
2015-01,BELO HORIZONTE,MG,1
2015-01,BRASILIA,DF,1
2015-01,CABEDELO,PB,1
2015-01,CAICO,RN,1
2015-01,CAREIRO,AM,1
2015-01,CASCAVEL,CE,1
2015-01,COLINAS DO TOCANTINS,TO,1
2015-01,CUBATAO,SP,1
2015-01,DIVINOPOLIS,MG,1
2015-01,DUQUE DE CAXIAS,RJ,1
2015-01,FLORIANOPOLIS,SC,1
2015-01,FORTALEZA,CE,1
2015-01,GOIANIA,GO,1
2015-01,GUARAPARI,ES,1
2015-01,ITABIRA,MG,1
2015-01,ITABIRITO,MG,1
2015-01,ITUVERAVA,SP,1
2015-01,JAU,SP,1
2015-01,MACAPA,AP,1
2015-01,MENDONCA,SP,1
2015-01,MOSSORO,RN,1
2015-01,NATAL,RN,1
2015-01,NITEROI,RJ,1
2015-01,NOVA VENECIA,ES,1
2015-01,NOVO HORIZONTE DO NORTE,MT,1
2015-01,PACAEMBU,SP,1
2015-01,PALHOCA,SC,1
2015-01,PARANAGUA,PR,1
2015-01,PERDOES,MG,1
2015-01,PIRAPETINGA,MG,1
2015-01,PORTO ALEGRE,RS,1
2015-01,PORTO NACIONAL,TO,1
2015-01,RESENDE,RJ,1
2015-01,RIBEIRAO PRETO,SP,1
2015-01,RIO DE JANEIRO,RJ,1
2015-01,SANTO AMARO,BA,1
2015-01,SAO LUIS,MA,1
2015-01,SAO SEBASTIAO DO PARAISO,MG,1
2015-01,SAO SIMAO,GO,1
2015-01,SAO VICENTE,SP,1
2015-01,SOROCABA,SP,1
2015-01,TANABI,SP,1
2015-01,VITORIA,ES,1
2015-02,ANAPOLIS,GO,1
2015-02,ARAXA,MG,1
2015-02,ASSIS BRASIL,AC,1
2015-02,BAURU,SP,1
2015-02,BELFORD ROXO,RJ,1
2015-02,BELO HORIZONTE,MG,1
2015-02,BOTUCATU,SP,1
2015-02,BRASILIA,DF,1
2015-02,CAMETA,PA,1
2015-02,CAPINOPOLIS,MG,1
2015-02,CARAGUATATUBA,SP,1
2015-02,CERQUEIRA CESAR,SP,1
2015-02,CONSELHEIRO LAFAIETE,MG,1
2015-02,FLORIANOPOLIS,SC,1
2015-02,INHUMAS,GO,1
2015-02,JARAGUA,GO,1
2015-02,LAPA,PR,1
2015-02,MARICA,RJ,1
2015-02,MOGI-GUACU,SP,1
2015-02,PALMEIRAS DE GOIAS,GO,1
2015-02,PATOS,PB,1
2015-02,PEDRA AZUL,MG,1
2015-02,PORTO ALEGRE,RS,1
2015-02,PORTO FELIZ,SP,1
2015-02,PRESIDENTE EPITACIO,SP,1
2015-02,RECIFE,PE,1
2015-02,RIO BANANAL,ES,1
2015-02,RIO CLARO,SP,1
2015-02,SALVADOR,BA,1
2015-02,SANTA MARIA,RS,1
2015-02,SANTO ANDRE,SP,1
2015-02,SANTO ANTONIO DO MONTE,MG,1
2015-02,SAO GONCALO,RJ,1
2015-02,SOROCABA,SP,1
2015-02,TAQUARITINGA,SP,1
2015-02,TEIXEIRA DE FREITAS,BA,1
2015-02,TRAIRI,CE,1
2015-02,TURVO,PR,1
2015-03,AGUAI,SP,1
2015-03,ANGATUBA,SP,1
2015-03,APARECIDA DE GOIANIA,GO,1
2015-03,ARMACAO DOS BUZIOS,RJ,1
2015-03,BARRA DO PIRAI,RJ,1
2015-03,BEBERIBE,CE,1
2015-03,BELEM,PA,1
2015-03,BELO HORIZONTE,MG,1
2015-03,BLUMENAU,SC,1
2015-03,CABO FRIO,RJ,1
2015-03,CACAPAVA,SP,1
2015-03,CACERES,MT,1
2015-03,CAIRU,BA,1
2015-03,CALDAS NOVAS,GO,1
2015-03,CAMPINAS,SP,1
2015-03,CARAPICUIBA,SP,1
2015-03,CARUARU,PE,1
2015-03,CASTRO,PR,1
2015-03,COLATINA,ES,1
2015-03,COLOMBO,PR,1
2015-03,CONTAGEM,MG,1
2015-03,COTIA,SP,1
2015-03,CUIABA,MT,1
2015-03,DOM PEDRITO,RS,1
2015-03,ELOI MENDES,MG,1
2015-03,FORTALEZA,CE,1
2015-03,GOIANESIA,GO,1
2015-03,GOIANIA,GO,1
2015-03,IMPERATRIZ,MA,1
2015-03,ITAPEVI,SP,1
2015-03,ITARARE,SP,1
2015-03,JABOATAO DOS GUARARAPES,PE,1
2015-03,JALES,SP,1
2015-03,JECEABA,MG,1
2015-03,JOAO PINHEIRO,MG,1
2015-03,JUINA,MT,1
2015-03,JUIZ DE FORA,MG,1
2015-03,LINHARES,ES,1
2015-03,MACEIO,AL,1
2015-03,MACHADO,MG,1
2015-03,MANAUS,AM,1
2015-03,MARTINHO CAMPOS,MG,1
2015-03,MUZAMBINHO,MG,1
2015-03,NITEROI,RJ,1
2015-03,PETROPOLIS,RJ,1
2015-03,PONTA GROSSA,PR,1
2015-03,PORTO FELIZ,SP,1
2015-03,PORTO SEGURO,BA,1
2015-03,PORTO VELHO,RO,1
2015-03,RECIFE,PE,1
2015-03,ROLANDIA,PR,1
2015-03,SALVADOR,BA,1
2015-03,SANTA RITA DO SAPUCAI,MG,1
2015-03,SANTA TEREZA DO OESTE,PR,1
2015-03,SAO BENTO DO TOCANTINS,TO,1
2015-03,SAO BERNARDO DO CAMPO,SP,1
